,title,nationality,box_office_first_week,press_eval,viewers_eval,budget,duration_minutes,season,year,action,animation,arts martiaux,aventure,biopic,bollywood,comédie,comédie dramatique,comédie musicale,divers,drame,epouvante-horreur,erotique,espionnage,expérimental,famille,fantastique,guerre,historique,judiciaire,musical,policier,péplum,romance,science fiction,sport event,thriller,western,stars_producers_director,nombre_acteurs_connus,distributor_important
2925,en kongelig affære,Danemark,81405,3.6,4.2,8000000.0,136,automne,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2,False
2926,bros,U.S.A.,11110,3.2,2.8,22000000.0,116,automne,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2926,bros,U.S.A.,11110,3.2,2.8,22000000.0,116,automne,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,True
2927,serena,U.S.A.,61821,2.1,2.4,30000000.0,109,automne,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
2929,shrek the third,U.S.A.,1751471,3.2,3.1,160000000.0,93,été,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2929,shrek the third,U.S.A.,1751471,3.2,3.1,160000000.0,93,été,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2929,shrek the third,U.S.A.,1751471,3.2,3.1,160000000.0,93,été,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2930,clifford the big red dog,U.S.A.,163178,2.4,2.6,64000000.0,97,hiver,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2930,clifford the big red dog,U.S.A.,163178,2.4,2.6,64000000.0,97,hiver,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2930,clifford the big red dog,U.S.A.,163178,2.4,2.6,64000000.0,97,hiver,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2931,bridget jones : the edge of reason,Grande-Bretagne,829686,2.6,2.7,40000000.0,100,hiver,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2931,bridget jones : the edge of reason,Grande-Bretagne,829686,2.6,2.7,40000000.0,100,hiver,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,True
2932,le convoyeur,France,220511,3.7,3.3,29000000.0,95,printemps,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
2932,le convoyeur,France,220511,3.7,3.3,29000000.0,95,printemps,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2,True
2932,le convoyeur,France,220511,3.7,3.3,29000000.0,95,printemps,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
2933,chaos,U.S.A.,100296,2.2,2.8,30000000.0,100,hiver,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,True
2933,chaos,U.S.A.,100296,2.2,2.8,30000000.0,100,hiver,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2933,chaos,U.S.A.,100296,2.2,2.8,30000000.0,100,hiver,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2934,the book thief,U.S.A.,67842,2.7,4.0,29000000.0,131,hiver,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2934,the book thief,U.S.A.,67842,2.7,4.0,29000000.0,131,hiver,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2935,tout en haut du monde,France,41340,4.3,4.2,29000000.0,81,hiver,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2937,la source des femmes,France,233230,2.4,3.7,29000000.0,130,automne,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2938,unfriended: dark web,U.S.A.,103423,3.1,3.0,1000000.0,88,hiver,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2938,unfriended: dark web,U.S.A.,103423,3.1,3.0,1000000.0,88,hiver,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,True
2939,une vie violente,France,41298,3.7,3.0,29000000.0,107,été,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,True
2939,une vie violente,France,41298,3.7,3.0,29000000.0,107,été,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2940,47 ronin,U.S.A.,154314,2.6,3.1,175000000.0,119,printemps,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2940,47 ronin,U.S.A.,154314,2.6,3.1,175000000.0,119,printemps,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2940,47 ronin,U.S.A.,154314,2.6,3.1,175000000.0,119,printemps,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2941,abdel et la comtesse,France,109355,2.3,2.1,29000000.0,95,printemps,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2942,le bruit des glaçons,France,285810,3.6,2.5,29000000.0,87,été,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
2943,ami-ami,France,99573,2.8,2.7,29000000.0,86,hiver,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
2944,belle-fille,France,141458,3.3,2.5,4327440.0,96,été,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2945,the bucket list,U.S.A.,107748,2.2,3.5,45000000.0,96,hiver,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
2945,the bucket list,U.S.A.,107748,2.2,3.5,45000000.0,96,hiver,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
2945,the bucket list,U.S.A.,107748,2.2,3.5,45000000.0,96,hiver,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,True
2947,miss sloane,U.S.A.,60650,3.2,4.0,13000000.0,133,printemps,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2947,miss sloane,U.S.A.,60650,3.2,4.0,13000000.0,133,printemps,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,True
2948,live free or die hard,U.S.A.,1011566,3.7,3.6,110000000.0,129,été,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2948,live free or die hard,U.S.A.,1011566,3.7,3.6,110000000.0,129,été,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,True
2948,live free or die hard,U.S.A.,1011566,3.7,3.6,110000000.0,129,été,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,True
2949,une mère,France,9062,2.5,2.9,29000000.0,87,printemps,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,True
2949,une mère,France,9062,2.5,2.9,29000000.0,87,printemps,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,True
2950,bad buzz,France,41548,1.6,0.9,29000000.0,77,été,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,True
